WriterID,Category,Sub-Category,QAID,Article Date,WS Name,Word Count,FSN,Introduction,Product Theme,Flow of Article,Explain Features [in simple terms],Practical Application of Features,Neutral Content,USP,Priority of Features,Sentence Construction,Sub-verb agreement,Missing/ additional/ repeated words,Spelling/ Typo,Punctuation,Formatting Errors,Keyword Variation,Keyword Density,Plagiarism,Mismatch in Specs,CFM Quality,GSEO Quality,Overall Quality,Fatals Count,Non Fatals Count,Introduction,Product Theme,Flow of Article,Explain Features [in simple terms],Practical Application of Features,Neutral Content,USP,Priority of Features,Sentence Construction,Sub-verb agreement,Missing/ additional/ repeated words,Spelling/Typo,Punctuation,Formatting Errors,Keyword Variation,Keyword Density,Plagiarism,Mismatch in Specs,AuditCount
74839,Toys,Toy,21031,2015-01-05,Safari Ltd Toob - Usa Presidents (Multicolor) ,137,AFGDVNCAYRKYHDTM,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
74839,Toys,Toy,21031,2015-01-05,iBuckyBalls Executive Edition D5mm 216- Orange (216 Pieces) ,121,PUZDQGQE8FZSFDXH,9.375,9.375,9.375,9.375,9.625,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.9533,1,0.965,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
74839,Toys,Toy,21031,2015-01-05,Barbie Bcp17 Brb Opp Prncss 2 (Multicolor) ,118,DDHE2A67XXWPZTMP,9.375,9.625,9.625,9.625,9.625,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.9633,1,0.9725,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
74839,Toys,Toy,21031,2015-01-05,Safari Ltd Ws Dinos & Phl Vagaceratops (Multicolor),122,AFGDQCB23FWEQFFC,9.375,9.375,9.625,9.375,9.625,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.9567,1,0.9675,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
75026,SEO,SEO Small,76749,2015-01-05,Puma Watches,259,SEO,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
75026,SEO,SEO Small,76749,2015-01-05,Calvin Klein Watches,258,SEO,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
75027,Toys,Toy,21031,2015-01-05,Maisto Lamborghini Huracan  Scale 1:24 (Green),121,VPADYKZU2PVX4SWG,9.375,9.375,9.375,9.375,8.75,9.375,10,5,5,5,1.25,2.5,2.5,2.5,5,No,No,No,0.9417,0.95,0.9438,0,2,NA,NA,NA,NA,Practical application of features not explained effectively ,NA,NA,NA,NA,NA,Additional word,NA,NA,NA,NA,NA,NA,NA,1
75027,Toys,Toy,21031,2015-01-05,Maisto 1:18 Audi R8 (White),87,VPADVZ83QBZDZZ2U,9.375,9.375,9.375,9.375,9.375,9.375,10,5,2.5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,0.9,0.9375,0,1,NA,NA,NA,NA,NA,NA,NA,NA,Incorrect sentence structure,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
75027,Toys,Toy,21031,2015-01-05,Maisto Assembly Line Power Builds - Off Road Truck (Black),90,VPADVGGAZYNXQMEG,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
75027,Toys,Toy,21031,2015-01-05,Maisto Pull Back Cars 4.5 inch Lamborghini 3 Pack Diecast Cars (Orange  Yellow  Orange),100,VPADX6SEZDTGCZKT,9.375,9.375,9.375,9.375,8.75,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.9417,1,0.9563,0,1,NA,NA,NA,NA,Practical application of features not explained effectively ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
75027,Toys,Toy,21031,2015-01-05,Safari Ltd Midnight Moon Dragon (Multicolor),106,AFGDQHGGXHVA8W2Q,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
75028,SEO,SEO Big,54660,2015-01-05,Philips LED TVs,497,SEO,8.75,9.375,9.375,9.375,9.375,9.375,10,5,0,5,1.25,2.5,2.5,2.5,5,No,No,No,0.9417,0.75,0.8938,0,3,Not engaging ,NA,NA,NA,NA,NA,NA,NA,Incorrect sentence structure,NA,Additional word,NA,NA,NA,NA,NA,NA,NA,1
75028,SEO,SEO Big,54660,2015-01-05,Samsung LED TVs,594,SEO,9.375,9.375,9.375,9.375,9.375,8.75,10,5,5,2.5,2.5,2.5,2.5,2.5,5,No,No,No,0.9417,0.9,0.9313,0,2,NA,NA,NA,NA,NA,Exaggerated writing,NA,NA,NA,Verb does not agree with subject,NA,NA,NA,NA,NA,NA,NA,NA,1
76750,Toys,Toy,76749,2015-01-05,Lego City Cargo Truck(Multicolor),124,BLCDWEYWWTWHXXZB,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76750,Toys,Toy,76749,2015-01-05,Safari Ltd Forest Dragon(Multicolor),130,AFGDQHGGYPH8DMKM,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76750,Toys,Toy,76749,2015-01-05,Safari Ltd Dra Dragon King(Multicolor),107,AFGDVHPTXDVDWQBT,9.625,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,1.25,5,No,No,No,0.9533,0.95,0.9525,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Incorrect formatting - spacing,NA,NA,NA,NA,1
76750,Toys,Toy,76749,2015-01-05,Safari Ltd Krystal Blue Dragon(Multicolor),107,AFGDVHPTVTHHWZQG,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76750,Toys,Toy,76749,2015-01-05,Safari Ltd T Rex(Multicolor),101,AFGDW2GHENX4JRNG,9.625,9.375,9.625,9.625,9.625,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.9633,1,0.9725,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76750,Toys,Toy,76749,2015-01-05,Safari Ltd Ww Panda(Black  White),120,AFGDVHPTNRBX9VH8,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,1.25,2.5,2.5,5,No,No,No,0.95,0.95,0.95,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spelling Mistake,NA,NA,NA,NA,NA,NA,1
76750,Toys,Toy,76749,2015-01-05,iBuckyBalls Magnetic Thinking Putty - Red,104,ACKE2GVP6GU2H8BN,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76751,Toys,Toy,21031,2015-01-05,Safari Ltd Ic Kevin The Underwater Adventurer (Multicolor),124,AFGDVNCAFNTFQPSB,9.375,9.375,9.375,8.75,8.75,9.375,10,5,2.5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.9333,0.9,0.925,0,3,NA,NA,NA,Multiple sentences required rephrasing ,NA,NA,NA,NA,Incorrect sentence structure,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76751,Toys,Toy,21031,2015-01-05,Maisto Honda CBR 1000RR Bike Assembly Kit (Red  Black),122,VPADQQPC7TMZBC9Y,9.375,9.375,9.375,9.375,8.75,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.9417,1,0.9563,0,1,NA,NA,NA,NA,Practical application of features not explained effectively ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76751,Toys,Toy,21031,2015-01-05,Maisto Off - Road Dune Blaster (Blue),125,RCTDWDMSBKXEAC5S,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,1.25,1.25,2.5,2.5,5,No,No,No,0.95,0.9,0.9375,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Additional word,Spelling Mistake,NA,NA,NA,NA,NA,NA,1
76751,Toys,Toy,21031,2015-01-05,Maisto 2013 F-1 Red Bull Racing Radio Control Car (Blue) ,114,RCTDPESUZSXNHGJU,9.375,9.375,9.375,9.375,8.75,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.9417,1,0.9563,0,1,NA,NA,NA,NA,Practical application of features not explained effectively ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76751,Toys,Toy,21031,2015-01-05,Maisto Voice Defender (Green) ,132,RCTDYYSSYYR77KDF,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76932,Toys,Toy,21031,2015-01-05,Safari Ltd Ww Cheetah (Multicolor),109,AFGDQCB2R2S9BFXW,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76932,Toys,Toy,21031,2015-01-05,Safari Ltd WW Siberian Tiger (Multicolor),67,AFGDPH6BHYV7YZQV,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76932,Toys,Toy,21031,2015-01-05,Safari Ltd WW Wolf (Multicolor),100,AFGDPH6BPZHCDTZA,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76932,Toys,Toy,21031,2015-01-05,Safari Ltd Ic Eastern Screech Owl (Multicolor) ,93,AFGDQCB29BRBRGXE,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76932,Toys,Toy,21031,2015-01-05,Bruder John Deere Combine Harvester T670i,102,VPADM88P6UTYUHZR,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
56035,Health & Beauty,Beauty and Personal Care,76749,2015-01-06,Paul Mitchell Instant Moisture Daily Shampoo & Treatment(Set of 2),93,CBKDZSJ2V6TK4GJJ,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
56035,Health & Beauty,Beauty and Personal Care,76749,2015-01-06,VLCC Lotion Combo Kit - 1(Set of 3),141,CBKDZYY5KNTEJZT7,9.375,9.375,9.375,9.625,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.9533,1,0.965,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
56035,Health & Beauty,Beauty and Personal Care,76749,2015-01-06,Wild Stone Soap Combo(Set of 4),76,CBKDRMQFJGESB3GW,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
56035,Health & Beauty,Beauty and Personal Care,76749,2015-01-06,Wild Stone Soap Combo(Set of 4),100,CBKDRMQFUXFZVMDZ,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
56035,Health & Beauty,Beauty and Personal Care,76749,2015-01-06,Bare Essentials Pumice Pedicure Pack with Offer(Set of 2),65,CBKDRVP54TY7YC6W,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
56035,Health & Beauty,Beauty and Personal Care,76749,2015-01-06,Bare Essentials Nail Nurture Kit with Offer(Set of 2),84,CBKDRVP56KBTRYZA,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
56035,Health & Beauty,Beauty and Personal Care,76749,2015-01-06,Bare Essentials Insta Nail Pack with Offer(Set of 3),99,CBKDRVP595EC6YC7,9.375,9.375,9.375,9.375,9.375,9.375,10,5,2.5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,0.9,0.9375,0,1,NA,NA,NA,NA,NA,NA,NA,NA,Incorrect sentence structure,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
56035,Health & Beauty,Beauty and Personal Care,76749,2015-01-06,Bare Essentials Nail Trim Pack with Offer(Set of 2),100,CBKDRVP5BCGJ4X7G,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
56035,Health & Beauty,Beauty and Personal Care,76749,2015-01-06,Bare Essentials Nail Radiance Pack with Offer(Set of 2),77,CBKDRVP5DHAGRYYZ,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
56035,Health & Beauty,Beauty and Personal Care,76749,2015-01-06,Loreal Paris Men Expert Combo Offer(Set of 2),105,CBKDYH8BFDUST3XW,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
60877,RPD,Home Appliance Small,55502,2015-01-06,Morphy Richards Europa Espresso / Cappuccino CM 4 Cups Coffee Maker,249,CMKDYCZBGNXNWEYY,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
60877,RPD,Cameras,75802,2015-01-06,Lowepro Adventura 170 DSLR Shoulder Bag(Black),275,ACCCX3SHQUAJJG2F,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
60877,RPD,Cameras,75802,2015-01-06,Lowepro Stockholm 120 DSLR Shoulder Bag,244,ACCCX3SHZKPZ3E5K,9.375,10,9.625,10,10,9.625,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.9817,1,0.9863,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61904,Footwear,Footwear,54660,2015-01-06,DONE BY NONE The Golden Rule Wedges,100,SNDDPU4G6QQZZYGS,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61904,Footwear,Footwear,54660,2015-01-06,Bonjour Wedges,93,SNDDSPGZN2GUFHQV,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61904,Footwear,Footwear,54660,2015-01-06,Spinn Sports Sandals,85,SNDDTWTE7WUFVTEQ,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61904,Footwear,Footwear,54660,2015-01-06,Spinn Sports Sandals,110,SNDDTWTEHSXHFTC8,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61904,Footwear,Footwear,54660,2015-01-06,Spinn Sports Sandals,89,SNDDTWTE5UDDXZCV,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61904,Footwear,Footwear,54660,2015-01-06,Spinn Sneakers,107,SHODTWT22DWT7ZXS,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61904,Footwear,Footwear,54660,2015-01-06,Spinn Sneakers,101,SHODTWT26Y4VKMGE,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61904,Footwear,Footwear,54660,2015-01-06,Spinn Sneakers,90,SHODTWT2YXQF4YZT,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61904,Footwear,Footwear,54660,2015-01-06,Spinn Running Shoes,90,SHODTWT27RZSKPYV,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61904,Footwear,Footwear,54660,2015-01-06,Spinn Sports Sandals,119,SNDDTWTEUPXUFHYC,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61949,Toys,Toy,54660,2015-01-06,Safari Ltd WW Polar Bear,111,AFGDPH6BTYKEEMCB,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,2.5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,0.9,0.9375,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Verb does not agree with subject,NA,NA,NA,NA,NA,NA,NA,NA,1
61949,Toys,Toy,54660,2015-01-06,Safari Ltd Ic Townsend'S Big-eared Bat,115,AFGDVNCA4CUQKUCP,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61949,Toys,Toy,54660,2015-01-06,Safari Ltd Carn Stegosaurus,103,AFGDPH6BQNMYBT4R,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62182,Books,Books,21031,2015-01-06,Operations and Supply Chain Management (English) 14th Edition (Paperback),133,9789339204105,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,1.25,5,No,No,No,0.95,0.95,0.95,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Incorrect formatting - spacing,NA,NA,NA,NA,1
62182,Books,Books,21031,2015-01-06,Complex Variables and Applications 8th Edition ,125,9789339205157,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,1.25,2.5,2.5,2.5,5,No,No,No,0.95,0.95,0.95,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Additional word,NA,NA,NA,NA,NA,NA,NA,1
62182,Books,Books,21031,2015-01-06,OCP Upgrade to Oracle Database 12c Exam Guide (Exam 1Z0 - 060) (English) 1st Edition (Paperback) ,136,9789339218119,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.9417,1,0.9563,0,1,NA,NA,NA,Insufficient Information,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62182,Books,Books,21031,2015-01-06,Programming Windows : Definitive Guide 5/e PB (English) 5th Edition (Paperback),92,9789350041055,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62182,Books,Books,21031,2015-01-06,After Effects CS6 In Simple Steps (AFTER EFFECTS CS6 IN SIMPLE STEPS) ,96,9789350047705,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62182,Books,Books,21031,2015-01-06,UPSC-CAPFAssistant Commandants Exam (Paper-II) Guide (Paperback),105,9789350121511,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62182,Books,Books,21031,2015-01-06,UGC NET/JRF/SET Geography (For Paper II & III) PB (English) (Paperback) ,116,9789350130414,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62182,Books,Books,21031,2015-01-06,Indian Penal Code  1860 (English) (Paperback) ,101,9789350132395,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62182,Books,Books,21031,2015-01-06,Bank Clerical Cadre Common Written Exam IBPS CWE Code 1728 PB (English) (Paperback) ,112,9789350133149,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,1.25,2.5,2.5,2.5,5,No,No,No,0.95,0.95,0.95,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Additional word,NA,NA,NA,NA,NA,NA,NA,1
62182,Books,Books,21031,2015-01-06,Satellite Communication (English) (Paperback),117,9789350141694,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62182,Books,Books,21031,2015-01-06,IC Engines and Compressors,110,9789350142745,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62182,Books,Books,21031,2015-01-06,Environmental Engineering-I (English) (Paperback) ,107,9789350143346,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.95,1,0.9625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62487,Books,Books,21031,2015-01-06,Goosebumps Series 2000: Slappys Nightmare (Book 23) (English) (Paperback) ,176,9780590685351,9.375,9.625,9.625,9.625,9.625,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.9633,1,0.9725,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62487,Books,Books,21031,2015-01-06,TALES OF BIRBAL & OTHER STORIES (English) (Collection),283,9789350851227,9.375,9.625,9.625,10,9.625,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,0.9683,1,0.9763,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
